date,close
2019-09-12,26093.3
2019-09-13,26253.1
2019-09-16,26006.1
2019-09-17,25869.5
2019-09-18,25948.6
2019-09-19,26248.4
2019-09-20,26371.7
2019-09-23,26129.4
2019-09-24,26200.2
2019-09-25,26105.6
2019-09-26,26233.2
2019-09-27,26389.5
2019-09-30,26563.6
2019-10-01,26337.4
2019-10-02,25608.2
2019-10-03,25579.6
2019-10-04,25750.7
2019-10-07,25987.2
2019-10-08,25688.5
2019-10-09,25837.4
2019-10-10,26160.5
2019-10-11,26684.5
2019-10-14,26606.1
2019-10-15,26921.4
2019-10-16,27009.6
2019-10-17,26875.2
2019-10-18,26850.9
2019-10-21,27059.6
2019-10-22,26996.0
2019-10-23,27009.8
2019-10-24,27029.3
2019-10-25,27139.8
2019-10-28,27148.0
2019-10-29,27053.3
2019-10-30,26811.1
2019-10-31,26755.6
2019-11-01,26959.5
2019-11-04,27215.0
2019-11-05,27190.5
2019-11-06,27179.7
2019-11-07,27321.1
2019-11-08,27181.5
2019-11-11,27166.2
2019-11-12,26929.6
2019-11-13,26604.9
2019-11-14,26543.5
2019-11-15,26798.6
2019-11-18,26788.7
2019-11-19,26792.2
2019-11-20,26695.1
2019-11-21,26662.3
2019-11-22,26780.1
2019-11-25,26968.6
2019-11-26,26982.9
2019-11-27,27092.5
2019-11-28,27097.8
2019-11-29,27077.6
2019-12-02,26515.5
2019-12-03,26455.8
2019-12-04,26847.0
2019-12-05,26767.9
2019-12-06,27171.2
2019-12-09,27089.8
2019-12-10,26992.7
2019-12-11,27199.4
2019-12-12,27419.5
2019-12-13,27695.4
2019-12-16,28033.9
2019-12-17,27941.1
2019-12-18,27958.3
2019-12-19,27959.6
2019-12-20,28135.7
2019-12-23,28092.7
2019-12-24,28098.9
2019-12-27,28211.4
2019-12-30,27972.3
2019-12-31,27790.0
2020-01-02,28203.3
2020-01-03,28081.7
2020-01-06,27948.6
2020-01-07,27887.2
2020-01-08,27921.0
2020-01-09,27953.3
2020-01-10,27929.2
2020-01-13,27842.7
2020-01-14,27797.1
2020-01-15,27762.3
2020-01-16,27939.9
2020-01-17,28257.4
2020-01-20,28191.7
2020-01-21,28052.9
2020-01-22,27943.2
2020-01-23,27782.3
2020-01-24,27909.2
2020-01-27,27337.9
2020-01-28,27682.0
2020-01-29,27864.6
2020-01-30,27663.5
2020-01-31,27342.6
2020-02-03,27450.0
2020-02-04,27911.7
2020-02-05,28363.9
2020-02-06,28636.6
2020-02-07,28635.8
2020-02-10,28650.6
2020-02-11,28844.9
2020-02-12,29013.5
2020-02-13,28924.2
2020-02-14,29061.6
2020-02-17,29252.2
2020-02-18,29212.2
2020-02-19,29439.5
